order_id,customer_id,email,first_name,last_name,created_at,total_price,product_name,quantity,financial_status
ORD10377,CUST1069,ayesha.qureshi69@email.com,Ayesha,Qureshi,2026-04-26 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10070,CUST1009,bilal.sheikh9@email.com,Bilal,Sheikh,2026-04-26 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD11209,CUST1241,fatima.hassan241@email.com,Fatima,Hassan,2026-04-26 13:03:46,25998,Smart Watch Series X,2,paid
ORD10700,CUST1129,kamran.malik129@email.com,Kamran,Malik,2026-04-26 13:03:46,499,Screen Protector Pack,1,paid
ORD10950,CUST1177,hassan.hassan177@email.com,Hassan,Hassan,2026-04-26 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10722,CUST1132,usman.sheikh132@email.com,Usman,Sheikh,2026-04-26 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10838,CUST1156,zara.sheikh156@email.com,Zara,Sheikh,2026-04-26 13:03:46,499,Screen Protector Pack,1,paid
ORD11178,CUST1233,usman.sheikh233@email.com,Usman,Sheikh,2026-04-27 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11420,CUST1280,ali.ahmed280@email.com,Ali,Ahmed,2026-04-27 13:03:46,8999,Mechanical Keyboard,1,paid
ORD11025,CUST1195,kamran.malik195@email.com,Kamran,Malik,2026-04-27 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10591,CUST1107,ayesha.chaudhry107@email.com,Ayesha,Chaudhry,2026-04-27 13:03:46,38997,Smart Watch Series X,3,paid
ORD10946,CUST1177,hassan.hassan177@email.com,Hassan,Hassan,2026-04-27 13:03:46,1497,Screen Protector Pack,3,paid
ORD11125,CUST1221,amna.sheikh221@email.com,Amna,Sheikh,2026-04-27 13:03:46,2997,Phone Case Premium,3,paid
ORD11489,CUST1291,usman.malik291@email.com,Usman,Malik,2026-04-28 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10839,CUST1156,zara.sheikh156@email.com,Zara,Sheikh,2026-04-28 13:03:46,999,Phone Case Premium,1,paid
ORD11464,CUST1288,ayesha.ali288@email.com,Ayesha,Ali,2026-04-28 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10799,CUST1150,hina.sheikh150@email.com,Hina,Sheikh,2026-04-28 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10556,CUST1100,ahmed.chaudhry100@email.com,Ahmed,Chaudhry,2026-04-28 13:03:46,2997,Phone Case Premium,3,paid
ORD10053,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-04-28 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10594,CUST1107,ayesha.chaudhry107@email.com,Ayesha,Chaudhry,2026-04-28 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10073,CUST1009,bilal.sheikh9@email.com,Bilal,Sheikh,2026-04-28 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10072,CUST1009,bilal.sheikh9@email.com,Bilal,Sheikh,2026-04-29 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11180,CUST1233,usman.sheikh233@email.com,Usman,Sheikh,2026-04-29 13:03:46,998,Screen Protector Pack,2,paid
ORD11027,CUST1195,kamran.malik195@email.com,Kamran,Malik,2026-04-29 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10972,CUST1180,nadia.khan180@email.com,Nadia,Khan,2026-04-29 13:03:46,1497,Screen Protector Pack,3,paid
ORD10292,CUST1059,kamran.ahmed59@email.com,Kamran,Ahmed,2026-04-29 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10145,CUST1026,bilal.qureshi26@email.com,Bilal,Qureshi,2026-04-29 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10721,CUST1132,usman.sheikh132@email.com,Usman,Sheikh,2026-04-29 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10873,CUST1163,ayesha.qureshi163@email.com,Ayesha,Qureshi,2026-04-29 13:03:46,2997,Phone Case Premium,3,paid
ORD11040,CUST1199,sara.malik199@email.com,Sara,Malik,2026-04-30 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10294,CUST1059,kamran.ahmed59@email.com,Kamran,Ahmed,2026-04-30 13:03:46,1998,Phone Case Premium,2,paid
ORD11240,CUST1246,shahid.ali246@email.com,Shahid,Ali,2026-04-30 13:03:46,999,Phone Case Premium,1,paid
ORD11243,CUST1246,shahid.ali246@email.com,Shahid,Ali,2026-04-30 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10624,CUST1113,hassan.sheikh113@email.com,Hassan,Sheikh,2026-04-30 13:03:46,12999,Smart Watch Series X,1,paid
ORD10720,CUST1132,usman.sheikh132@email.com,Usman,Sheikh,2026-04-30 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10599,CUST1108,hina.mirza108@email.com,Hina,Mirza,2026-04-30 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10210,CUST1041,bilal.ahmed41@email.com,Bilal,Ahmed,2026-04-30 13:03:46,8999,Mechanical Keyboard,1,paid
ORD11002,CUST1188,imran.khan188@email.com,Imran,Khan,2026-05-01 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10533,CUST1096,bilal.hassan96@email.com,Bilal,Hassan,2026-05-01 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10406,CUST1074,nadia.ali74@email.com,Nadia,Ali,2026-05-02 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10693,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-05-02 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10690,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-05-02 13:03:46,999,Phone Case Premium,1,paid
ORD10688,CUST1126,zara.sheikh126@email.com,Zara,Sheikh,2026-05-02 13:03:46,25998,Smart Watch Series X,2,paid
ORD10049,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-05-02 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11030,CUST1195,kamran.malik195@email.com,Kamran,Malik,2026-05-02 13:03:46,8999,Mechanical Keyboard,1,paid
ORD11487,CUST1291,usman.malik291@email.com,Usman,Malik,2026-05-02 13:03:46,1497,Screen Protector Pack,3,paid
ORD10571,CUST1102,sana.sheikh102@email.com,Sana,Sheikh,2026-05-02 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10134,CUST1022,shahid.hassan22@email.com,Shahid,Hassan,2026-05-02 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10378,CUST1069,ayesha.qureshi69@email.com,Ayesha,Qureshi,2026-05-03 13:03:46,1497,Screen Protector Pack,3,paid
ORD10120,CUST1019,sana.ali19@email.com,Sana,Ali,2026-05-03 13:03:46,998,Screen Protector Pack,2,paid
ORD10727,CUST1135,ayesha.sheikh135@email.com,Ayesha,Sheikh,2026-05-03 13:03:46,25998,Smart Watch Series X,2,paid
ORD10370,CUST1068,imran.qureshi68@email.com,Imran,Qureshi,2026-05-03 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11458,CUST1287,nadia.malik287@email.com,Nadia,Malik,2026-05-03 13:03:46,1998,Phone Case Premium,2,paid
ORD11127,CUST1221,amna.sheikh221@email.com,Amna,Sheikh,2026-05-03 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10397,CUST1072,bilal.ahmed72@email.com,Bilal,Ahmed,2026-05-03 13:03:46,17997,Webcam HD 1080p,3,paid
ORD11189,CUST1237,shahid.malik237@email.com,Shahid,Malik,2026-05-04 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10835,CUST1156,zara.sheikh156@email.com,Zara,Sheikh,2026-05-04 13:03:46,12999,Smart Watch Series X,1,paid
ORD10207,CUST1041,bilal.ahmed41@email.com,Bilal,Ahmed,2026-05-04 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10560,CUST1100,ahmed.chaudhry100@email.com,Ahmed,Chaudhry,2026-05-04 13:03:46,38997,Smart Watch Series X,3,paid
ORD10441,CUST1083,shahid.akhtar83@email.com,Shahid,Akhtar,2026-05-04 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11222,CUST1243,rabia.mirza243@email.com,Rabia,Mirza,2026-05-04 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11177,CUST1233,usman.sheikh233@email.com,Usman,Sheikh,2026-05-05 13:03:46,999,Phone Case Premium,1,paid
ORD10699,CUST1129,kamran.malik129@email.com,Kamran,Malik,2026-05-05 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11091,CUST1213,amna.khan213@email.com,Amna,Khan,2026-05-05 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10113,CUST1018,ayesha.qureshi18@email.com,Ayesha,Qureshi,2026-05-05 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10063,CUST1006,shahid.qureshi6@email.com,Shahid,Qureshi,2026-05-05 13:03:46,999,Phone Case Premium,1,paid
ORD10810,CUST1154,fatima.ahmed154@email.com,Fatima,Ahmed,2026-05-05 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10146,CUST1026,bilal.qureshi26@email.com,Bilal,Qureshi,2026-05-05 13:03:46,12999,Smart Watch Series X,1,paid
ORD10870,CUST1163,ayesha.qureshi163@email.com,Ayesha,Qureshi,2026-05-05 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD11452,CUST1284,kamran.sheikh284@email.com,Kamran,Sheikh,2026-05-05 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD11221,CUST1243,rabia.mirza243@email.com,Rabia,Mirza,2026-05-06 13:03:46,998,Screen Protector Pack,2,paid
ORD10815,CUST1154,fatima.ahmed154@email.com,Fatima,Ahmed,2026-05-06 13:03:46,999,Phone Case Premium,1,paid
ORD11194,CUST1238,kamran.sheikh238@email.com,Kamran,Sheikh,2026-05-06 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10997,CUST1187,imran.hassan187@email.com,Imran,Hassan,2026-05-06 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10582,CUST1106,ayesha.ali106@email.com,Ayesha,Ali,2026-05-06 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11017,CUST1193,hassan.akhtar193@email.com,Hassan,Akhtar,2026-05-06 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11230,CUST1244,ayesha.hassan244@email.com,Ayesha,Hassan,2026-05-07 13:03:46,1497,Screen Protector Pack,3,paid
ORD11469,CUST1288,ayesha.ali288@email.com,Ayesha,Ali,2026-05-07 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10051,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-05-08 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10994,CUST1187,imran.hassan187@email.com,Imran,Hassan,2026-05-08 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10929,CUST1175,hina.hassan175@email.com,Hina,Hassan,2026-05-08 13:03:46,25998,Smart Watch Series X,2,paid
ORD10567,CUST1102,sana.sheikh102@email.com,Sana,Sheikh,2026-05-08 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10598,CUST1108,hina.mirza108@email.com,Hina,Mirza,2026-05-08 13:03:46,499,Screen Protector Pack,1,paid
ORD10400,CUST1072,bilal.ahmed72@email.com,Bilal,Ahmed,2026-05-08 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10281,CUST1054,imran.chaudhry54@email.com,Imran,Chaudhry,2026-05-09 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11449,CUST1284,kamran.sheikh284@email.com,Kamran,Sheikh,2026-05-09 13:03:46,38997,Smart Watch Series X,3,paid
ORD11492,CUST1291,usman.malik291@email.com,Usman,Malik,2026-05-09 13:03:46,499,Screen Protector Pack,1,paid
ORD10695,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-05-09 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10054,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-05-09 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10757,CUST1140,amna.hassan140@email.com,Amna,Hassan,2026-05-10 13:03:46,1998,Phone Case Premium,2,paid
ORD10428,CUST1080,sara.ali80@email.com,Sara,Ali,2026-05-10 13:03:46,1497,Screen Protector Pack,3,paid
ORD10131,CUST1022,shahid.hassan22@email.com,Shahid,Hassan,2026-05-10 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11179,CUST1233,usman.sheikh233@email.com,Usman,Sheikh,2026-05-10 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10366,CUST1068,imran.qureshi68@email.com,Imran,Qureshi,2026-05-10 13:03:46,25998,Smart Watch Series X,2,paid
ORD11092,CUST1213,amna.khan213@email.com,Amna,Khan,2026-05-11 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10295,CUST1059,kamran.ahmed59@email.com,Kamran,Ahmed,2026-05-11 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10802,CUST1150,hina.sheikh150@email.com,Hina,Sheikh,2026-05-11 13:03:46,12999,Smart Watch Series X,1,paid
ORD11329,CUST1264,usman.ali264@email.com,Usman,Ali,2026-05-11 13:03:46,1998,Phone Case Premium,2,paid
ORD11264,CUST1249,ali.mirza249@email.com,Ali,Mirza,2026-05-11 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10368,CUST1068,imran.qureshi68@email.com,Imran,Qureshi,2026-05-11 13:03:46,12999,Smart Watch Series X,1,paid
ORD10719,CUST1132,usman.sheikh132@email.com,Usman,Sheikh,2026-05-11 13:03:46,38997,Smart Watch Series X,3,paid
ORD10993,CUST1187,imran.hassan187@email.com,Imran,Hassan,2026-05-11 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11334,CUST1265,shahid.ahmed265@email.com,Shahid,Ahmed,2026-05-11 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10696,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-05-12 13:03:46,12999,Smart Watch Series X,1,paid
ORD10278,CUST1054,imran.chaudhry54@email.com,Imran,Chaudhry,2026-05-12 13:03:46,38997,Smart Watch Series X,3,paid
ORD10811,CUST1154,fatima.ahmed154@email.com,Fatima,Ahmed,2026-05-12 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10595,CUST1107,ayesha.chaudhry107@email.com,Ayesha,Chaudhry,2026-05-12 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10755,CUST1140,amna.hassan140@email.com,Amna,Hassan,2026-05-13 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10832,CUST1156,zara.sheikh156@email.com,Zara,Sheikh,2026-05-13 13:03:46,12999,Smart Watch Series X,1,paid
ORD11239,CUST1245,sana.ali245@email.com,Sana,Ali,2026-05-13 13:03:46,1497,Screen Protector Pack,3,paid
ORD10398,CUST1072,bilal.ahmed72@email.com,Bilal,Ahmed,2026-05-13 13:03:46,499,Screen Protector Pack,1,paid
ORD11152,CUST1227,sana.sheikh227@email.com,Sana,Sheikh,2026-05-14 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11213,CUST1241,fatima.hassan241@email.com,Fatima,Hassan,2026-05-14 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD11191,CUST1237,shahid.malik237@email.com,Shahid,Malik,2026-05-14 13:03:46,38997,Smart Watch Series X,3,paid
ORD11041,CUST1199,sara.malik199@email.com,Sara,Malik,2026-05-14 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10399,CUST1072,bilal.ahmed72@email.com,Bilal,Ahmed,2026-05-15 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11126,CUST1221,amna.sheikh221@email.com,Amna,Sheikh,2026-05-15 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11465,CUST1288,ayesha.ali288@email.com,Ayesha,Ali,2026-05-15 13:03:46,1998,Phone Case Premium,2,paid
ORD11421,CUST1280,ali.ahmed280@email.com,Ali,Ahmed,2026-05-15 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11226,CUST1244,ayesha.hassan244@email.com,Ayesha,Hassan,2026-05-15 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10795,CUST1150,hina.sheikh150@email.com,Hina,Sheikh,2026-05-15 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10625,CUST1113,hassan.sheikh113@email.com,Hassan,Sheikh,2026-05-15 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11466,CUST1288,ayesha.ali288@email.com,Ayesha,Ali,2026-05-15 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10440,CUST1083,shahid.akhtar83@email.com,Shahid,Akhtar,2026-05-16 13:03:46,998,Screen Protector Pack,2,paid
ORD11244,CUST1246,shahid.ali246@email.com,Shahid,Ali,2026-05-16 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11328,CUST1263,ahmed.hassan263@email.com,Ahmed,Hassan,2026-05-16 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10951,CUST1177,hassan.hassan177@email.com,Hassan,Hassan,2026-05-16 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10763,CUST1142,shahid.hassan142@email.com,Shahid,Hassan,2026-05-16 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10568,CUST1102,sana.sheikh102@email.com,Sana,Sheikh,2026-05-16 13:03:46,2997,Phone Case Premium,3,paid
ORD11192,CUST1237,shahid.malik237@email.com,Shahid,Malik,2026-05-17 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10057,CUST1006,shahid.qureshi6@email.com,Shahid,Qureshi,2026-05-17 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10729,CUST1135,ayesha.sheikh135@email.com,Ayesha,Sheikh,2026-05-17 13:03:46,999,Phone Case Premium,1,paid
ORD11486,CUST1291,usman.malik291@email.com,Usman,Malik,2026-05-17 13:03:46,17997,Webcam HD 1080p,3,paid
ORD11267,CUST1249,ali.mirza249@email.com,Ali,Mirza,2026-05-17 13:03:46,1998,Phone Case Premium,2,paid
ORD10926,CUST1175,hina.hassan175@email.com,Hina,Hassan,2026-05-17 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD11263,CUST1249,ali.mirza249@email.com,Ali,Mirza,2026-05-17 13:03:46,38997,Smart Watch Series X,3,paid
ORD11001,CUST1188,imran.khan188@email.com,Imran,Khan,2026-05-18 13:03:46,1497,Screen Protector Pack,3,paid
ORD11093,CUST1213,amna.khan213@email.com,Amna,Khan,2026-05-18 13:03:46,1998,Phone Case Premium,2,paid
ORD10867,CUST1161,tariq.akhtar161@email.com,Tariq,Akhtar,2026-05-18 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11038,CUST1199,sara.malik199@email.com,Sara,Malik,2026-05-18 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11248,CUST1247,sara.chaudhry247@email.com,Sara,Chaudhry,2026-05-18 13:03:46,499,Screen Protector Pack,1,paid
ORD10143,CUST1026,bilal.qureshi26@email.com,Bilal,Qureshi,2026-05-19 13:03:46,1998,Phone Case Premium,2,paid
ORD10211,CUST1041,bilal.ahmed41@email.com,Bilal,Ahmed,2026-05-19 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11238,CUST1245,sana.ali245@email.com,Sana,Ali,2026-05-19 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10800,CUST1150,hina.sheikh150@email.com,Hina,Sheikh,2026-05-20 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11269,CUST1250,imran.akhtar250@email.com,Imran,Akhtar,2026-05-20 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11021,CUST1194,omar.qureshi194@email.com,Omar,Qureshi,2026-05-20 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11046,CUST1202,faisal.ali202@email.com,Faisal,Ali,2026-05-20 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD11468,CUST1288,ayesha.ali288@email.com,Ayesha,Ali,2026-05-20 13:03:46,998,Screen Protector Pack,2,paid
ORD11210,CUST1241,fatima.hassan241@email.com,Fatima,Hassan,2026-05-20 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11132,CUST1222,zara.ahmed222@email.com,Zara,Ahmed,2026-05-20 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10692,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-05-20 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11331,CUST1264,usman.ali264@email.com,Usman,Ali,2026-05-21 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10812,CUST1154,fatima.ahmed154@email.com,Fatima,Ahmed,2026-05-21 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11508,CUST1296,sara.hassan296@email.com,Sara,Hassan,2026-05-21 13:03:46,25998,Smart Watch Series X,2,paid
ORD11325,CUST1263,ahmed.hassan263@email.com,Ahmed,Hassan,2026-05-21 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10371,CUST1068,imran.qureshi68@email.com,Imran,Qureshi,2026-05-21 13:03:46,2997,Phone Case Premium,3,paid
ORD10431,CUST1080,sara.ali80@email.com,Sara,Ali,2026-05-22 13:03:46,25998,Smart Watch Series X,2,paid
ORD10212,CUST1041,bilal.ahmed41@email.com,Bilal,Ahmed,2026-05-22 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10058,CUST1006,shahid.qureshi6@email.com,Shahid,Qureshi,2026-05-22 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11335,CUST1265,shahid.ahmed265@email.com,Shahid,Ahmed,2026-05-22 13:03:46,998,Screen Protector Pack,2,paid
ORD11488,CUST1291,usman.malik291@email.com,Usman,Malik,2026-05-22 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11463,CUST1288,ayesha.ali288@email.com,Ayesha,Ali,2026-05-23 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11214,CUST1241,fatima.hassan241@email.com,Fatima,Hassan,2026-05-23 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10276,CUST1054,imran.chaudhry54@email.com,Imran,Chaudhry,2026-05-23 13:03:46,1497,Screen Protector Pack,3,paid
ORD11212,CUST1241,fatima.hassan241@email.com,Fatima,Hassan,2026-05-23 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11265,CUST1249,ali.mirza249@email.com,Ali,Mirza,2026-05-23 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10586,CUST1106,ayesha.ali106@email.com,Ayesha,Ali,2026-05-23 13:03:46,1998,Phone Case Premium,2,paid
ORD11337,CUST1265,shahid.ahmed265@email.com,Shahid,Ahmed,2026-05-24 13:03:46,2997,Phone Case Premium,3,paid
ORD11019,CUST1193,hassan.akhtar193@email.com,Hassan,Akhtar,2026-05-24 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10766,CUST1142,shahid.hassan142@email.com,Shahid,Hassan,2026-05-24 13:03:46,12999,Smart Watch Series X,1,paid
ORD10753,CUST1139,rabia.ahmed139@email.com,Rabia,Ahmed,2026-05-24 13:03:46,499,Screen Protector Pack,1,paid
ORD10179,CUST1032,nadia.mirza32@email.com,Nadia,Mirza,2026-05-24 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10396,CUST1072,bilal.ahmed72@email.com,Bilal,Ahmed,2026-05-24 13:03:46,1497,Screen Protector Pack,3,paid
ORD10948,CUST1177,hassan.hassan177@email.com,Hassan,Hassan,2026-05-24 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10904,CUST1171,imran.akhtar171@email.com,Imran,Akhtar,2026-05-25 13:03:46,999,Phone Case Premium,1,paid
ORD11327,CUST1263,ahmed.hassan263@email.com,Ahmed,Hassan,2026-05-25 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD11090,CUST1213,amna.khan213@email.com,Amna,Khan,2026-05-25 13:03:46,25998,Smart Watch Series X,2,paid
ORD10814,CUST1154,fatima.ahmed154@email.com,Fatima,Ahmed,2026-05-25 13:03:46,998,Screen Protector Pack,2,paid
ORD11163,CUST1229,rabia.hassan229@email.com,Rabia,Hassan,2026-05-26 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10952,CUST1178,hassan.hassan178@email.com,Hassan,Hassan,2026-05-26 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10937,CUST1176,bilal.chaudhry176@email.com,Bilal,Chaudhry,2026-05-26 13:03:46,12999,Smart Watch Series X,1,paid
ORD10454,CUST1085,amna.chaudhry85@email.com,Amna,Chaudhry,2026-05-26 13:03:46,12999,Smart Watch Series X,1,paid
ORD10016,CUST1002,ayesha.chaudhry2@email.com,Ayesha,Chaudhry,2026-05-26 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10432,CUST1080,sara.ali80@email.com,Sara,Ali,2026-05-26 13:03:46,1497,Screen Protector Pack,3,paid
ORD10975,CUST1180,nadia.khan180@email.com,Nadia,Khan,2026-05-26 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11298,CUST1255,amna.sheikh255@email.com,Amna,Sheikh,2026-05-26 13:03:46,25998,Smart Watch Series X,2,paid
ORD11251,CUST1248,hassan.akhtar248@email.com,Hassan,Akhtar,2026-05-26 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10353,CUST1066,ahmed.chaudhry66@email.com,Ahmed,Chaudhry,2026-05-26 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10851,CUST1157,ahmed.ali157@email.com,Ahmed,Ali,2026-05-26 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10547,CUST1099,amna.ahmed99@email.com,Amna,Ahmed,2026-05-26 13:03:46,38997,Smart Watch Series X,3,paid
ORD10524,CUST1093,sara.mirza93@email.com,Sara,Mirza,2026-05-26 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10518,CUST1093,sara.mirza93@email.com,Sara,Mirza,2026-05-26 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10782,CUST1146,hina.chaudhry146@email.com,Hina,Chaudhry,2026-05-26 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10324,CUST1063,sara.hassan63@email.com,Sara,Hassan,2026-05-26 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11513,CUST1298,imran.ahmed298@email.com,Imran,Ahmed,2026-05-26 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10048,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-05-26 13:03:46,25998,Smart Watch Series X,2,paid
ORD11022,CUST1194,omar.qureshi194@email.com,Omar,Qureshi,2026-05-26 13:03:46,499,Screen Protector Pack,1,paid
ORD10785,CUST1146,hina.chaudhry146@email.com,Hina,Chaudhry,2026-05-26 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10300,CUST1060,usman.malik60@email.com,Usman,Malik,2026-05-26 13:03:46,499,Screen Protector Pack,1,paid
ORD10011,CUST1001,zara.hassan1@email.com,Zara,Hassan,2026-05-26 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10504,CUST1091,zara.qureshi91@email.com,Zara,Qureshi,2026-05-26 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10705,CUST1130,zara.hassan130@email.com,Zara,Hassan,2026-05-26 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10192,CUST1036,nadia.mirza36@email.com,Nadia,Mirza,2026-05-26 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10009,CUST1001,zara.hassan1@email.com,Zara,Hassan,2026-05-26 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10844,CUST1157,ahmed.ali157@email.com,Ahmed,Ali,2026-05-27 13:03:46,499,Screen Protector Pack,1,paid
ORD11441,CUST1282,omar.mirza282@email.com,Omar,Mirza,2026-05-27 13:03:46,1998,Phone Case Premium,2,paid
